"14908","30973","Standard","A3A","2022-01-01 04:05:47",NULL,"113811","A","3","A"
"14908","28252","Standard","A1B","2022-01-01 04:18:14",NULL,"114544","A","1","B"
"14908","1919","Standard","A8A","2022-01-01 03:31:50",NULL,"114675","A","8","A"
"14908","10937","Standard","A8A","2022-01-01 03:34:31",NULL,"114688","A","8","A"
"14908","10974","Standard","A6A","2022-01-01 03:51:39",NULL,"114688","A","6","A"
"14908","26620","Standard","A3A","2022-01-01 04:05:56",NULL,"114688","A","3","A"
"14908","27990","Standard","A10B","2022-01-01 03:29:03",NULL,"114688","A","10","B"
"14908","28238","Standard","A2B","2022-01-01 04:12:42",NULL,"114688","A","2","B"
"14908","28266","Standard","A5B","2022-01-01 03:55:53",NULL,"114688","A","5","B"
"14908","28325","Standard","A9B","2022-01-01 03:36:50",NULL,"114688","A","9","B"
"14908","30899","Standard","A2A","2022-01-01 04:15:04",NULL,"114688","A","2","A"
"14908","30929","Standard","A1B","2022-01-01 04:18:08",NULL,"114688","A","1","B"
"14908","30983","Standard","A6A","2022-01-01 03:51:46",NULL,"114688","A","6","A"
"14908","30988","Standard","A5C","2022-01-01 03:57:47",NULL,"114688","A","5","C"
"14908","34722","Standard","A3A","2022-01-01 04:05:52",NULL,"114688","A","3","A"
"14908","34762","Standard","A7A","2022-01-01 03:45:53",NULL,"114688","A","7","A"
"14908","26637","Standard","A2A","2022-01-01 04:15:12",NULL,"114723","A","2","A"
"14908","26647","Standard","A2A","2022-01-01 04:15:06",NULL,"114723","A","2","A"
"14908","26689","Standard","A8B","2022-01-01 03:41:02",NULL,"114723","A","8","B"
"14908","26664","Standard","A6B","2022-01-01 03:49:08",NULL,"114811","A","6","B"
"14908","28271","Standard","A6B","2022-01-01 03:49:02",NULL,"114811","A","6","B"
"14908","28322","Standard","A9A","2022-01-01 03:36:09",NULL,"114811","A","9","A"
"14908","34730","Standard","A1A","2022-01-01 04:20:16",NULL,"114811","A","1","A"
"14908","28317","Standard","A6C","2022-01-01 03:48:35",NULL,"114830","A","6","C"
"14908","34693","Standard","A1B","2022-01-01 04:17:56",NULL,"114830","A","1","B"
"14908","10949","Standard","A11B","2022-01-01 03:27:09",NULL,"114852","A","11","B"
"14908","26741","Standard","A12A","2022-01-01 03:25:58",NULL,"114852","A","12","A"
"14908","27946","Standard","A8B","2022-01-01 03:41:16",NULL,"114852","A","8","B"
"14908","27982","Standard","A9A","2022-01-01 03:36:17",NULL,"115150","A","9","A"
"14908","27958","Standard","A8B","2022-01-01 03:41:05",NULL,"115193","A","8","B"
"14908","28341","Standard","A10A","2022-01-01 03:29:22",NULL,"115193","A","10","A"
"14908","30990","Standard","A7B","2022-01-01 03:45:12",NULL,"115193","A","7","B"
"14908","34692","Standard","A1B","2022-01-01 04:17:53",NULL,"115193","A","1","B"
"14908","41026","Standard","A12B","2022-01-01 03:24:54",NULL,"115193","A","12","B"
"14908","30955","Standard","A3B","2022-01-01 04:06:11",NULL,"115388","A","3","B"
"14908","10967","Standard","A12A","2022-01-01 03:25:43",NULL,"115477","A","12","A"
"14908","26644","Standard","A1A","2022-01-01 04:20:25",NULL,"115477","A","1","A"
"14908","26669","Standard","A5A","2022-01-01 03:52:48",NULL,"115477","A","5","A"
"14908","28244","Standard","A2A","2022-01-01 04:14:56",NULL,"115477","A","2","A"
"14908","30986","Standard","A6C","2022-01-01 03:48:36",NULL,"115487","A","6","C"
"14908","34811","Standard","A8C","2022-01-01 03:42:08",NULL,"115495","A","8","C"
"14908","41000","Standard","A11B","2022-01-01 04:38:03",NULL,"115514","A","11","B"
"14908","26700","Standard","A8A","2022-01-01 03:34:53",NULL,"115602","A","8","A"
"14908","10970","Standard","A12B","2022-01-01 03:24:55",NULL,"115617","A","12","B"
"14908","26723","Standard","A11B","2022-01-01 03:27:03",NULL,"115617","A","11","B"
"14908","27994","Standard","A7C","2022-01-01 03:42:48",NULL,"115617","A","7","C"
"14908","27981","Standard","A9A","2022-01-01 03:36:20",NULL,"115714","A","9","A"
"14908","28316","Standard","A6C","2022-01-01 03:48:24",NULL,"115714","A","6","C"
"14908","30926","Standard","A1A","2022-01-01 04:20:11",NULL,"115714","A","1","A"
"14908","30987","Standard","A6A","2022-01-01 03:51:43",NULL,"115714","A","6","A"
"14908","41023","Standard","A7A","2022-01-01 03:46:04",NULL,"115714","A","7","A"
"14908","28360","Standard","A12B","2022-01-01 03:25:10",NULL,"115732","A","12","B"
"14908","1914","Standard","A3B","2022-01-01 04:09:40",NULL,"115756","A","3","B"
"14908","26690","Standard","A8A","2022-01-01 03:34:16",NULL,"115756","A","8","A"
"14908","41016","Standard","A11B","2022-01-01 04:38:08",NULL,"115786","A","11","B"
"14908","26670","Standard","A5A","2022-01-01 03:52:52",NULL,"115836","A","5","A"
"14908","10916","Standard","A2B","2022-01-01 04:12:40",NULL,"115837","A","2","B"
"14908","10939","Standard","A10A","2022-01-01 04:37:03",NULL,"115889","A","10","A"
"14908","30978","Standard","A6A","2022-01-01 03:51:44",NULL,"11608","A","6","A"
"14908","26621","Standard","A3B","2022-01-01 04:06:24",NULL,"11641","A","3","B"
"14908","26718","Standard","A8C","2022-01-01 03:42:11",NULL,"11641","A","8","C"
"14908","27997","Standard","A10B","2022-01-01 03:28:47",NULL,"11641","A","10","B"
"14908","28345","Standard","A10B","2022-01-01 03:28:46",NULL,"11641","A","10","B"
"14908","29983","Standard","A7A","2022-01-01 03:45:50",NULL,"11641","A","7","A"
"14908","30906","Standard","A2A","2022-01-01 04:14:57",NULL,"11641","A","2","A"
"14908","30912","Standard","A3B","2022-01-01 04:09:41",NULL,"11641","A","3","B"
"14908","30962","Standard","A3B","2022-01-01 04:09:42",NULL,"11641","A","3","B"
"14908","28247","Standard","A1B","2022-01-01 04:18:10",NULL,"12362","A","1","B"
"14908","28259","Standard","A4B","2022-01-01 03:59:19",NULL,"12362","A","4","B"
"14908","28289","Standard","A4B","2022-01-01 03:59:06",NULL,"12362","A","4","B"
"14908","28297","Standard","A7B","2022-01-01 03:45:31",NULL,"12362","A","7","B"
"14908","28308","Standard","A7B","2022-01-01 03:45:31",NULL,"12362","A","7","B"
"14908","28377","Standard","A1B","2022-01-01 04:18:09",NULL,"12362","A","1","B"
"14908","30939","Standard","A4B","2022-01-01 03:59:05",NULL,"12362","A","4","B"
"14908","34749","Standard","A6B","2022-01-01 03:51:15",NULL,"12362","A","6","B"
"14908","34750","Standard","A6B","2022-01-01 03:49:04",NULL,"12362","A","6","B"
"14908","34767","Standard","A6C","2022-01-01 03:48:34",NULL,"12362","A","6","C"
"14908","34781","Standard","A7C","2022-01-01 03:44:44",NULL,"12362","A","7","C"
"14908","34795","Standard","A9B","2022-01-01 03:36:58",NULL,"12362","A","9","B"
"14908","34807","Standard","A7B","2022-01-01 03:45:17",NULL,"12362","A","7","B"
"14908","10954","Standard","A11B","2022-01-01 04:37:59",NULL,"13182","A","11","B"
"14908","26639","Standard","A2A","2022-01-01 04:15:09",NULL,"13182","A","2","A"
"14908","1920","Standard","A8A","2022-01-01 03:32:03",NULL,"15770","A","8","A"
"14908","34816","Standard","A8A","2022-01-01 03:31:48",NULL,"15770","A","8","A"
"14908","28268","Standard","A4B","2022-01-01 04:02:32",NULL,"16752","A","4","B"
"14908","28339","Standard","A11B","2022-01-01 03:27:08",NULL,"16752","A","11","B"
"14908","28348","Standard","A9B","2022-01-01 03:30:35",NULL,"16752","A","9","B"
"14908","28355","Standard","A10B","2022-01-01 03:28:45",NULL,"16752","A","10","B"
"14908","29981","Standard","A7B","2022-01-01 03:45:19",NULL,"16752","A","7","B"
"14908","30905","Standard","A2B","2022-01-01 04:14:31",NULL,"16752","A","2","B"
"14908","30937","Standard","A3B","2022-01-01 04:09:35",NULL,"16752","A","3","B"
"14908","41010","Standard","A11B","2022-01-01 04:38:13",NULL,"16752","A","11","B"
"14908","41011","Standard","A12B","2022-01-01 03:25:09",NULL,"16752","A","12","B"
"14908","41034","Standard","A12C","2022-01-01 03:16:26",NULL,"16752","A","12","C"
"14908","28350","Standard","A10A","2022-01-01 03:29:29",NULL,"17081","A","10","A"
"14908","34772","Standard","A5A","2022-01-01 03:52:45",NULL,"17738","A","5","A"
"14908","10960","Standard","A11C","2022-01-01 04:40:15",NULL,"1907","A","11","C"
"14908","1916","Standard","A4B","2022-01-01 03:59:20",NULL,"1907","A","4","B"
"14908","26694","Standard","A9B","2022-01-01 03:36:55",NULL,"1907","A","9","B"
